ObservationDate,Shorthand,From,To,Price
22/07/2009,Q3_11,01/07/2011,30/09/2011,0.5035
22/07/2009,Q4_11,01/10/2011,31/12/2011,0.6005
22/07/2009,Q1_12,01/01/2012,31/03/2012,0.6815
22/07/2009,Q2_12,01/04/2012,30/06/2012,0.5785
22/07/2009,Q3_12,01/07/2012,30/09/2012,0.5615
22/07/2009,Q4_12,01/10/2012,31/12/2012,0.666
22/07/2009,Q1_13,01/01/2013,31/03/2013,0.75
22/07/2009,Q2_13,01/04/2013,30/06/2013,0.619
22/07/2009,Q3_13,01/07/2013,30/09/2013,0.601
22/07/2009,Q4_13,01/10/2013,31/12/2013,0.6855
22/07/2009,Q1_14,01/01/2014,31/03/2014,0.7705
22/07/2009,Q2_14,01/04/2014,30/06/2014,0.635
22/07/2009,Q3_14,01/07/2014,30/09/2014,0.616
22/07/2009,Q4_14,01/10/2014,31/12/2014,0.701
23/07/2009,Q4_09,01/10/2009,31/12/2009,0.37225
23/07/2009,Q1_10,01/01/2010,31/03/2010,0.45975
23/07/2009,Q2_10,01/04/2010,30/06/2010,0.4215
23/07/2009,Q3_10,01/07/2010,30/09/2010,0.4125
23/07/2009,Q4_10,01/10/2010,31/12/2010,0.5465
23/07/2009,Q1_11,01/01/2011,31/03/2011,0.6235
23/07/2009,Q2_11,01/04/2011,30/06/2011,0.5245
23/07/2009,Q3_11,01/07/2011,30/09/2011,0.5105
23/07/2009,Q4_11,01/10/2011,31/12/2011,0.605
23/07/2009,Q1_12,01/01/2012,31/03/2012,0.686
23/07/2009,Q2_12,01/04/2012,30/06/2012,0.5815
23/07/2009,Q3_12,01/07/2012,30/09/2012,0.5645
23/07/2009,Q4_12,01/10/2012,31/12/2012,0.6685
23/07/2009,Q1_13,01/01/2013,31/03/2013,0.7525
23/07/2009,Q2_13,01/04/2013,30/06/2013,0.625
23/07/2009,Q3_13,01/07/2013,30/09/2013,0.607
23/07/2009,Q4_13,01/10/2013,31/12/2013,0.6895
23/07/2009,Q1_14,01/01/2014,31/03/2014,0.7745
23/07/2009,Q2_14,01/04/2014,30/06/2014,0.64
23/07/2009,Q3_14,01/07/2014,30/09/2014,0.621
23/07/2009,Q4_14,01/10/2014,31/12/2014,0.704
24/07/2009,Q4_09,01/10/2009,31/12/2009,0.37375
24/07/2009,Q1_10,01/01/2010,31/03/2010,0.46225
24/07/2009,Q2_10,01/04/2010,30/06/2010,0.4245
24/07/2009,Q3_10,01/07/2010,30/09/2010,0.4155
24/07/2009,Q4_10,01/10/2010,31/12/2010,0.5515
24/07/2009,Q1_11,01/01/2011,31/03/2011,0.6285
24/07/2009,Q2_11,01/04/2011,30/06/2011,0.5275
24/07/2009,Q3_11,01/07/2011,30/09/2011,0.5135
24/07/2009,Q4_11,01/10/2011,31/12/2011,0.6135
24/07/2009,Q1_12,01/01/2012,31/03/2012,0.6945
24/07/2009,Q2_12,01/04/2012,30/06/2012,0.5875
24/07/2009,Q3_12,01/07/2012,30/09/2012,0.5705
24/07/2009,Q4_12,01/10/2012,31/12/2012,0.6755
24/07/2009,Q1_13,01/01/2013,31/03/2013,0.7595
24/07/2009,Q2_13,01/04/2013,30/06/2013,0.63
24/07/2009,Q3_13,01/07/2013,30/09/2013,0.612
24/07/2009,Q4_13,01/10/2013,31/12/2013,0.7005
24/07/2009,Q1_14,01/01/2014,31/03/2014,0.7855
24/07/2009,Q2_14,01/04/2014,30/06/2014,0.645
24/07/2009,Q3_14,01/07/2014,30/09/2014,0.626
24/07/2009,Q4_14,01/10/2014,31/12/2014,0.715
27/07/2009,Q4_09,01/10/2009,31/12/2009,0.37925
27/07/2009,Q1_10,01/01/2010,31/03/2010,0.46725
27/07/2009,Q2_10,01/04/2010,30/06/2010,0.429
27/07/2009,Q3_10,01/07/2010,30/09/2010,0.42
27/07/2009,Q4_10,01/10/2010,31/12/2010,0.5565
27/07/2009,Q1_11,01/01/2011,31/03/2011,0.6335
27/07/2009,Q2_11,01/04/2011,30/06/2011,0.5315
27/07/2009,Q3_11,01/07/2011,30/09/2011,0.5175
27/07/2009,Q4_11,01/10/2011,31/12/2011,0.623
27/07/2009,Q1_12,01/01/2012,31/03/2012,0.704
27/07/2009,Q2_12,01/04/2012,30/06/2012,0.589
27/07/2009,Q3_12,01/07/2012,30/09/2012,0.572
27/07/2009,Q4_12,01/10/2012,31/12/2012,0.68
27/07/2009,Q1_13,01/01/2013,31/03/2013,0.764
27/07/2009,Q2_13,01/04/2013,30/06/2013,0.631
27/07/2009,Q3_13,01/07/2013,30/09/2013,0.613
27/07/2009,Q4_13,01/10/2013,31/12/2013,0.705
27/07/2009,Q1_14,01/01/2014,31/03/2014,0.79
27/07/2009,Q2_14,01/04/2014,30/06/2014,0.646
27/07/2009,Q3_14,01/07/2014,30/09/2014,0.627
27/07/2009,Q4_14,01/10/2014,31/12/2014,0.719
28/07/2009,Q4_09,01/10/2009,31/12/2009,0.3785
28/07/2009,Q1_10,01/01/2010,31/03/2010,0.4665
28/07/2009,Q2_10,01/04/2010,30/06/2010,0.4265
28/07/2009,Q3_10,01/07/2010,30/09/2010,0.4175
28/07/2009,Q4_10,01/10/2010,31/12/2010,0.555
28/07/2009,Q1_11,01/01/2011,31/03/2011,0.63
28/07/2009,Q2_11,01/04/2011,30/06/2011,0.5295
28/07/2009,Q3_11,01/07/2011,30/09/2011,0.5155
28/07/2009,Q4_11,01/10/2011,31/12/2011,0.6205
28/07/2009,Q1_12,01/01/2012,31/03/2012,0.7005
28/07/2009,Q2_12,01/04/2012,30/06/2012,0.586
28/07/2009,Q3_12,01/07/2012,30/09/2012,0.569
28/07/2009,Q4_12,01/10/2012,31/12/2012,0.677
28/07/2009,Q1_13,01/01/2013,31/03/2013,0.761
28/07/2009,Q2_13,01/04/2013,30/06/2013,0.635
28/07/2009,Q3_13,01/07/2013,30/09/2013,0.617
28/07/2009,Q4_13,01/10/2013,31/12/2013,0.705
28/07/2009,Q1_14,01/01/2014,31/03/2014,0.79
28/07/2009,Q2_14,01/04/2014,30/06/2014,0.6535
28/07/2009,Q3_14,01/07/2014,30/09/2014,0.6345
28/07/2009,Q4_14,01/10/2014,31/12/2014,0.7195
29/07/2009,Q4_09,01/10/2009,31/12/2009,0.3765
29/07/2009,Q1_10,01/01/2010,31/03/2010,0.4595
29/07/2009,Q2_10,01/04/2010,30/06/2010,0.419
29/07/2009,Q3_10,01/07/2010,30/09/2010,0.411
29/07/2009,Q4_10,01/10/2010,31/12/2010,0.547
29/07/2009,Q1_11,01/01/2011,31/03/2011,0.621
29/07/2009,Q2_11,01/04/2011,30/06/2011,0.521
29/07/2009,Q3_11,01/07/2011,30/09/2011,0.507
29/07/2009,Q4_11,01/10/2011,31/12/2011,0.61
29/07/2009,Q1_12,01/01/2012,31/03/2012,0.69
29/07/2009,Q2_12,01/04/2012,30/06/2012,0.5795
29/07/2009,Q3_12,01/07/2012,30/09/2012,0.5625
29/07/2009,Q4_12,01/10/2012,31/12/2012,0.671
29/07/2009,Q1_13,01/01/2013,31/03/2013,0.755
29/07/2009,Q2_13,01/04/2013,30/06/2013,0.63
29/07/2009,Q3_13,01/07/2013,30/09/2013,0.612
29/07/2009,Q4_13,01/10/2013,31/12/2013,0.6995
29/07/2009,Q1_14,01/01/2014,31/03/2014,0.7845
29/07/2009,Q2_14,01/04/2014,30/06/2014,0.6485
29/07/2009,Q3_14,01/07/2014,30/09/2014,0.6295
29/07/2009,Q4_14,01/10/2014,31/12/2014,0.7145
30/07/2009,Q4_09,01/10/2009,31/12/2009,0.376
30/07/2009,Q1_10,01/01/2010,31/03/2010,0.461
30/07/2009,Q2_10,01/04/2010,30/06/2010,0.423
30/07/2009,Q3_10,01/07/2010,30/09/2010,0.415
30/07/2009,Q4_10,01/10/2010,31/12/2010,0.5485
30/07/2009,Q1_11,01/01/2011,31/03/2011,0.6225
30/07/2009,Q2_11,01/04/2011,30/06/2011,0.5245
30/07/2009,Q3_11,01/07/2011,30/09/2011,0.5105
30/07/2009,Q4_11,01/10/2011,31/12/2011,0.613
30/07/2009,Q1_12,01/01/2012,31/03/2012,0.693
30/07/2009,Q2_12,01/04/2012,30/06/2012,0.581
30/07/2009,Q3_12,01/07/2012,30/09/2012,0.564
30/07/2009,Q4_12,01/10/2012,31/12/2012,0.6745
30/07/2009,Q1_13,01/01/2013,31/03/2013,0.7585
30/07/2009,Q2_13,01/04/2013,30/06/2013,0.632
30/07/2009,Q3_13,01/07/2013,30/09/2013,0.614
30/07/2009,Q4_13,01/10/2013,31/12/2013,0.7015
30/07/2009,Q1_14,01/01/2014,31/03/2014,0.7865
30/07/2009,Q2_14,01/04/2014,30/06/2014,0.65
30/07/2009,Q3_14,01/07/2014,30/09/2014,0.631
30/07/2009,Q4_14,01/10/2014,31/12/2014,0.716
31/07/2009,Q4_09,01/10/2009,31/12/2009,0.37075
31/07/2009,Q1_10,01/01/2010,31/03/2010,0.45325
31/07/2009,Q2_10,01/04/2010,30/06/2010,0.4175
31/07/2009,Q3_10,01/07/2010,30/09/2010,0.4095
31/07/2009,Q4_10,01/10/2010,31/12/2010,0.5455
31/07/2009,Q1_11,01/01/2011,31/03/2011,0.6195
31/07/2009,Q2_11,01/04/2011,30/06/2011,0.5195
31/07/2009,Q3_11,01/07/2011,30/09/2011,0.5055
31/07/2009,Q4_11,01/10/2011,31/12/2011,0.609
31/07/2009,Q1_12,01/01/2012,31/03/2012,0.689
31/07/2009,Q2_12,01/04/2012,30/06/2012,0.5785
31/07/2009,Q3_12,01/07/2012,30/09/2012,0.5615
31/07/2009,Q4_12,01/10/2012,31/12/2012,0.6715
31/07/2009,Q1_13,01/01/2013,31/03/2013,0.7555
31/07/2009,Q2_13,01/04/2013,30/06/2013,0.6295
31/07/2009,Q3_13,01/07/2013,30/09/2013,0.6115
31/07/2009,Q4_13,01/10/2013,31/12/2013,0.699
31/07/2009,Q1_14,01/01/2014,31/03/2014,0.784
31/07/2009,Q2_14,01/04/2014,30/06/2014,0.6475
31/07/2009,Q3_14,01/07/2014,30/09/2014,0.6285
31/07/2009,Q4_14,01/10/2014,31/12/2014,0.714
03/08/2009,Q4_09,01/10/2009,31/12/2009,0.37
03/08/2009,Q1_10,01/01/2010,31/03/2010,0.456
03/08/2009,Q2_10,01/04/2010,30/06/2010,0.419
03/08/2009,Q3_10,01/07/2010,30/09/2010,0.411
03/08/2009,Q4_10,01/10/2010,31/12/2010,0.5495
03/08/2009,Q1_11,01/01/2011,31/03/2011,0.6235
03/08/2009,Q2_11,01/04/2011,30/06/2011,0.524
03/08/2009,Q3_11,01/07/2011,30/09/2011,0.51
03/08/2009,Q4_11,01/10/2011,31/12/2011,0.618
03/08/2009,Q1_12,01/01/2012,31/03/2012,0.698
03/08/2009,Q2_12,01/04/2012,30/06/2012,0.5835
03/08/2009,Q3_12,01/07/2012,30/09/2012,0.5665
03/08/2009,Q4_12,01/10/2012,31/12/2012,0.6785
03/08/2009,Q1_13,01/01/2013,31/03/2013,0.7625
03/08/2009,Q2_13,01/04/2013,30/06/2013,0.634
03/08/2009,Q3_13,01/07/2013,30/09/2013,0.616
03/08/2009,Q4_13,01/10/2013,31/12/2013,0.706
03/08/2009,Q1_14,01/01/2014,31/03/2014,0.791
03/08/2009,Q2_14,01/04/2014,30/06/2014,0.652
03/08/2009,Q3_14,01/07/2014,30/09/2014,0.633
03/08/2009,Q4_14,01/10/2014,31/12/2014,0.7205
04/08/2009,Q4_09,01/10/2009,31/12/2009,0.37625
04/08/2009,Q1_10,01/01/2010,31/03/2010,0.45975
04/08/2009,Q2_10,01/04/2010,30/06/2010,0.4215
04/08/2009,Q3_10,01/07/2010,30/09/2010,0.4135
04/08/2009,Q4_10,01/10/2010,31/12/2010,0.553
04/08/2009,Q1_11,01/01/2011,31/03/2011,0.627
04/08/2009,Q2_11,01/04/2011,30/06/2011,0.524
04/08/2009,Q3_11,01/07/2011,30/09/2011,0.51
04/08/2009,Q4_11,01/10/2011,31/12/2011,0.617
04/08/2009,Q1_12,01/01/2012,31/03/2012,0.697
04/08/2009,Q2_12,01/04/2012,30/06/2012,0.5835
04/08/2009,Q3_12,01/07/2012,30/09/2012,0.5665
04/08/2009,Q4_12,01/10/2012,31/12/2012,0.678
04/08/2009,Q1_13,01/01/2013,31/03/2013,0.762
04/08/2009,Q2_13,01/04/2013,30/06/2013,0.6315
04/08/2009,Q3_13,01/07/2013,30/09/2013,0.6135
04/08/2009,Q4_13,01/10/2013,31/12/2013,0.706
04/08/2009,Q1_14,01/01/2014,31/03/2014,0.791
04/08/2009,Q2_14,01/04/2014,30/06/2014,0.652
04/08/2009,Q3_14,01/07/2014,30/09/2014,0.633
04/08/2009,Q4_14,01/10/2014,31/12/2014,0.7205
05/08/2009,Q4_09,01/10/2009,31/12/2009,0.375
05/08/2009,Q1_10,01/01/2010,31/03/2010,0.459
05/08/2009,Q2_10,01/04/2010,30/06/2010,0.421
05/08/2009,Q3_10,01/07/2010,30/09/2010,0.413
05/08/2009,Q4_10,01/10/2010,31/12/2010,0.553
05/08/2009,Q1_11,01/01/2011,31/03/2011,0.627
05/08/2009,Q2_11,01/04/2011,30/06/2011,0.5255
05/08/2009,Q3_11,01/07/2011,30/09/2011,0.5115
05/08/2009,Q4_11,01/10/2011,31/12/2011,0.616
05/08/2009,Q1_12,01/01/2012,31/03/2012,0.696
05/08/2009,Q2_12,01/04/2012,30/06/2012,0.5865
05/08/2009,Q3_12,01/07/2012,30/09/2012,0.5695
05/08/2009,Q4_12,01/10/2012,31/12/2012,0.677
05/08/2009,Q1_13,01/01/2013,31/03/2013,0.761
05/08/2009,Q2_13,01/04/2013,30/06/2013,0.633
05/08/2009,Q3_13,01/07/2013,30/09/2013,0.615
05/08/2009,Q4_13,01/10/2013,31/12/2013,0.7055
05/08/2009,Q1_14,01/01/2014,31/03/2014,0.7905
05/08/2009,Q2_14,01/04/2014,30/06/2014,0.653
05/08/2009,Q3_14,01/07/2014,30/09/2014,0.634
05/08/2009,Q4_14,01/10/2014,31/12/2014,0.7205
06/08/2009,Q4_09,01/10/2009,31/12/2009,0.38675
06/08/2009,Q1_10,01/01/2010,31/03/2010,0.47525
06/08/2009,Q2_10,01/04/2010,30/06/2010,0.436
06/08/2009,Q3_10,01/07/2010,30/09/2010,0.428
06/08/2009,Q4_10,01/10/2010,31/12/2010,0.567
06/08/2009,Q1_11,01/01/2011,31/03/2011,0.641
06/08/2009,Q2_11,01/04/2011,30/06/2011,0.533
06/08/2009,Q3_11,01/07/2011,30/09/2011,0.519
06/08/2009,Q4_11,01/10/2011,31/12/2011,0.624
06/08/2009,Q1_12,01/01/2012,31/03/2012,0.704
06/08/2009,Q2_12,01/04/2012,30/06/2012,0.5905
06/08/2009,Q3_12,01/07/2012,30/09/2012,0.5735
06/08/2009,Q4_12,01/10/2012,31/12/2012,0.6805
06/08/2009,Q1_13,01/01/2013,31/03/2013,0.7645
06/08/2009,Q2_13,01/04/2013,30/06/2013,0.636
06/08/2009,Q3_13,01/07/2013,30/09/2013,0.618
06/08/2009,Q4_13,01/10/2013,31/12/2013,0.7085
06/08/2009,Q1_14,01/01/2014,31/03/2014,0.7935
06/08/2009,Q2_14,01/04/2014,30/06/2014,0.6555
06/08/2009,Q3_14,01/07/2014,30/09/2014,0.6365
06/08/2009,Q4_14,01/10/2014,31/12/2014,0.723
07/08/2009,Q4_09,01/10/2009,31/12/2009,0.38325
07/08/2009,Q1_10,01/01/2010,31/03/2010,0.47075
07/08/2009,Q2_10,01/04/2010,30/06/2010,0.4315
07/08/2009,Q3_10,01/07/2010,30/09/2010,0.4235
07/08/2009,Q4_10,01/10/2010,31/12/2010,0.563
07/08/2009,Q1_11,01/01/2011,31/03/2011,0.637
07/08/2009,Q2_11,01/04/2011,30/06/2011,0.5335
07/08/2009,Q3_11,01/07/2011,30/09/2011,0.5195
07/08/2009,Q4_11,01/10/2011,31/12/2011,0.623
07/08/2009,Q1_12,01/01/2012,31/03/2012,0.703
07/08/2009,Q2_12,01/04/2012,30/06/2012,0.59
07/08/2009,Q3_12,01/07/2012,30/09/2012,0.573
07/08/2009,Q4_12,01/10/2012,31/12/2012,0.678
07/08/2009,Q1_13,01/01/2013,31/03/2013,0.762
07/08/2009,Q2_13,01/04/2013,30/06/2013,0.6355
07/08/2009,Q3_13,01/07/2013,30/09/2013,0.6175
07/08/2009,Q4_13,01/10/2013,31/12/2013,0.7075
07/08/2009,Q1_14,01/01/2014,31/03/2014,0.7925
07/08/2009,Q2_14,01/04/2014,30/06/2014,0.6555
07/08/2009,Q3_14,01/07/2014,30/09/2014,0.6365
07/08/2009,Q4_14,01/10/2014,31/12/2014,0.7225
10/08/2009,Q4_09,01/10/2009,31/12/2009,0.38625
10/08/2009,Q1_10,01/01/2010,31/03/2010,0.46775
10/08/2009,Q2_10,01/04/2010,30/06/2010,0.4315
10/08/2009,Q3_10,01/07/2010,30/09/2010,0.4235
10/08/2009,Q4_10,01/10/2010,31/12/2010,0.565
10/08/2009,Q1_11,01/01/2011,31/03/2011,0.639
10/08/2009,Q2_11,01/04/2011,30/06/2011,0.5335
10/08/2009,Q3_11,01/07/2011,30/09/2011,0.5195
10/08/2009,Q4_11,01/10/2011,31/12/2011,0.621
10/08/2009,Q1_12,01/01/2012,31/03/2012,0.701
10/08/2009,Q2_12,01/04/2012,30/06/2012,0.5875
10/08/2009,Q3_12,01/07/2012,30/09/2012,0.5705
10/08/2009,Q4_12,01/10/2012,31/12/2012,0.677
10/08/2009,Q1_13,01/01/2013,31/03/2013,0.761
10/08/2009,Q2_13,01/04/2013,30/06/2013,0.634
10/08/2009,Q3_13,01/07/2013,30/09/2013,0.616
10/08/2009,Q4_13,01/10/2013,31/12/2013,0.7065
10/08/2009,Q1_14,01/01/2014,31/03/2014,0.7915
10/08/2009,Q2_14,01/04/2014,30/06/2014,0.6545
10/08/2009,Q3_14,01/07/2014,30/09/2014,0.6355
10/08/2009,Q4_14,01/10/2014,31/12/2014,0.722
11/08/2009,Q4_09,01/10/2009,31/12/2009,0.385
11/08/2009,Q1_10,01/01/2010,31/03/2010,0.465
11/08/2009,Q2_10,01/04/2010,30/06/2010,0.4285
11/08/2009,Q3_10,01/07/2010,30/09/2010,0.4205
11/08/2009,Q4_10,01/10/2010,31/12/2010,0.5605
11/08/2009,Q1_11,01/01/2011,31/03/2011,0.6345
11/08/2009,Q2_11,01/04/2011,30/06/2011,0.5295
11/08/2009,Q3_11,01/07/2011,30/09/2011,0.5155
11/08/2009,Q4_11,01/10/2011,31/12/2011,0.618
11/08/2009,Q1_12,01/01/2012,31/03/2012,0.698
11/08/2009,Q2_12,01/04/2012,30/06/2012,0.583
11/08/2009,Q3_12,01/07/2012,30/09/2012,0.566
11/08/2009,Q4_12,01/10/2012,31/12/2012,0.673
11/08/2009,Q1_13,01/01/2013,31/03/2013,0.757
11/08/2009,Q2_13,01/04/2013,30/06/2013,Missing
11/08/2009,Q3_13,01/07/2013,30/09/2013,0.616
11/08/2009,Q4_13,01/10/2013,31/12/2013,0.7075
11/08/2009,Q1_14,01/01/2014,31/03/2014,0.7925
11/08/2009,Q2_14,01/04/2014,30/06/2014,0.6545
11/08/2009,Q3_14,01/07/2014,30/09/2014,0.6355
11/08/2009,Q4_14,01/10/2014,31/12/2014,0.723
12/08/2009,Q4_09,01/10/2009,31/12/2009,0.38275
12/08/2009,Q1_10,01/01/2010,31/03/2010,0.46325
12/08/2009,Q2_10,01/04/2010,30/06/2010,0.4285
12/08/2009,Q3_10,01/07/2010,30/09/2010,0.4205
12/08/2009,Q4_10,01/10/2010,31/12/2010,0.5605
12/08/2009,Q1_11,01/01/2011,31/03/2011,0.6345
12/08/2009,Q2_11,01/04/2011,30/06/2011,0.529
12/08/2009,Q3_11,01/07/2011,30/09/2011,0.515
12/08/2009,Q4_11,01/10/2011,31/12/2011,0.6165
12/08/2009,Q1_12,01/01/2012,31/03/2012,0.6965
12/08/2009,Q2_12,01/04/2012,30/06/2012,0.583
12/08/2009,Q3_12,01/07/2012,30/09/2012,0.566
12/08/2009,Q4_12,01/10/2012,31/12/2012,0.67
12/08/2009,Q1_13,01/01/2013,31/03/2013,0.754
12/08/2009,Q2_13,01/04/2013,30/06/2013,0.631
12/08/2009,Q3_13,01/07/2013,30/09/2013,0.613
12/08/2009,Q4_13,01/10/2013,31/12/2013,0.706
12/08/2009,Q1_14,01/01/2014,31/03/2014,0.791
12/08/2009,Q2_14,01/04/2014,30/06/2014,0.6525
12/08/2009,Q3_14,01/07/2014,30/09/2014,0.6335
12/08/2009,Q4_14,01/10/2014,31/12/2014,0.7215
13/08/2009,Q4_09,01/10/2009,31/12/2009,0.38675
13/08/2009,Q1_10,01/01/2010,31/03/2010,0.46925
13/08/2009,Q2_10,01/04/2010,30/06/2010,0.434
13/08/2009,Q3_10,01/07/2010,30/09/2010,0.426
13/08/2009,Q4_10,01/10/2010,31/12/2010,0.5685
13/08/2009,Q1_11,01/01/2011,31/03/2011,0.6425
13/08/2009,Q2_11,01/04/2011,30/06/2011,0.534
13/08/2009,Q3_11,01/07/2011,30/09/2011,0.52
13/08/2009,Q4_11,01/10/2011,31/12/2011,0.621
13/08/2009,Q1_12,01/01/2012,31/03/2012,0.701
13/08/2009,Q2_12,01/04/2012,30/06/2012,Invalid
13/08/2009,Q3_12,01/07/2012,30/09/2012,0.569
13/08/2009,Q4_12,01/10/2012,31/12/2012,0.673
13/08/2009,Q1_13,01/01/2013,31/03/2013,0.757
13/08/2009,Q2_13,01/04/2013,30/06/2013,0.633
13/08/2009,Q3_13,01/07/2013,30/09/2013,0.615
13/08/2009,Q4_13,01/10/2013,31/12/2013,0.708
13/08/2009,Q1_14,01/01/2014,31/03/2014,0.793
13/08/2009,Q2_14,01/04/2014,30/06/2014,0.654
13/08/2009,Q3_14,01/07/2014,30/09/2014,0.635
13/08/2009,Q4_14,01/10/2014,31/12/2014,0.7225
14/08/2009,Q4_09,01/10/2009,31/12/2009,0.38025
14/08/2009,Q1_10,01/01/2010,31/03/2010,0.46275
14/08/2009,Q2_10,01/04/2010,30/06/2010,0.429
14/08/2009,Q3_10,01/07/2010,30/09/2010,0.421
14/08/2009,Q4_10,01/10/2010,31/12/2010,0.5625
14/08/2009,Q1_11,01/01/2011,31/03/2011,0.6365
14/08/2009,Q2_11,01/04/2011,30/06/2011,0.5295
14/08/2009,Q3_11,01/07/2011,30/09/2011,0.5155
14/08/2009,Q4_11,01/10/2011,31/12/2011,0.618
14/08/2009,Q1_12,01/01/2012,31/03/2012,0.698
14/08/2009,Q2_12,01/04/2012,30/06/2012,0.582
14/08/2009,Q3_12,01/07/2012,30/09/2012,0.565
14/08/2009,Q4_12,01/10/2012,31/12/2012,0.67
14/08/2009,Q1_13,01/01/2013,31/03/2013,0.754
14/08/2009,Q2_13,01/04/2013,30/06/2013,0.632
14/08/2009,Q3_13,01/07/2013,30/09/2013,0.614
14/08/2009,Q4_13,01/10/2013,31/12/2013,0.7085
14/08/2009,Q1_14,01/01/2014,31/03/2014,0.7935
14/08/2009,Q2_14,01/04/2014,30/06/2014,0.654
14/08/2009,Q3_14,01/07/2014,30/09/2014,0.635
14/08/2009,Q4_14,01/10/2014,31/12/2014,0.7225
17/08/2009,Q4_09,01/10/2009,31/12/2009,0.3755
17/08/2009,Q1_10,01/01/2010,31/03/2010,0.4565
17/08/2009,Q2_10,01/04/2010,30/06/2010,0.419
17/08/2009,Q3_10,01/07/2010,30/09/2010,0.411
17/08/2009,Q4_10,01/10/2010,31/12/2010,0.5495
17/08/2009,Q1_11,01/01/2011,31/03/2011,0.6235
17/08/2009,Q2_11,01/04/2011,30/06/2011,0.522
17/08/2009,Q3_11,01/07/2011,30/09/2011,0.508
17/08/2009,Q4_11,01/10/2011,31/12/2011,0.6075
17/08/2009,Q1_12,01/01/2012,31/03/2012,0.6875
17/08/2009,Q2_12,01/04/2012,30/06/2012,0.5745
17/08/2009,Q3_12,01/07/2012,30/09/2012,0.5575
17/08/2009,Q4_12,01/10/2012,31/12/2012,0.6615
17/08/2009,Q1_13,01/01/2013,31/03/2013,0.7455
17/08/2009,Q2_13,01/04/2013,30/06/2013,0.629
17/08/2009,Q3_13,01/07/2013,30/09/2013,0.611
17/08/2009,Q4_13,01/10/2013,31/12/2013,0.7035
17/08/2009,Q1_14,01/01/2014,31/03/2014,0.7885
17/08/2009,Q2_14,01/04/2014,30/06/2014,0.65
17/08/2009,Q3_14,01/07/2014,30/09/2014,0.631
17/08/2009,Q4_14,01/10/2014,31/12/2014,0.7195
18/08/2009,Q4_09,01/10/2009,31/12/2009,0.37425
18/08/2009,Q1_10,01/01/2010,31/03/2010,0.45775
18/08/2009,Q2_10,01/04/2010,30/06/2010,0.42
18/08/2009,Q3_10,01/07/2010,30/09/2010,0.412
18/08/2009,Q4_10,01/10/2010,31/12/2010,0.5495
18/08/2009,Q1_11,01/01/2011,31/03/2011,0.6235
18/08/2009,Q2_11,01/04/2011,30/06/2011,0.522
18/08/2009,Q3_11,01/07/2011,30/09/2011,0.508
18/08/2009,Q4_11,01/10/2011,31/12/2011,0.6075
18/08/2009,Q1_12,01/01/2012,31/03/2012,0.6875
18/08/2009,Q2_12,01/04/2012,30/06/2012,0.5725
18/08/2009,Q3_12,01/07/2012,30/09/2012,0.5555
18/08/2009,Q4_12,01/10/2012,31/12/2012,0.6565
18/08/2009,Q1_13,01/01/2013,31/03/2013,0.7405
18/08/2009,Q2_13,01/04/2013,30/06/2013,0.627
18/08/2009,Q3_13,01/07/2013,30/09/2013,0.609
18/08/2009,Q4_13,01/10/2013,31/12/2013,0.6995
18/08/2009,Q1_14,01/01/2014,31/03/2014,0.7845
18/08/2009,Q2_14,01/04/2014,30/06/2014,0.648
18/08/2009,Q3_14,01/07/2014,30/09/2014,0.629
18/08/2009,Q4_14,01/10/2014,31/12/2014,0.7165
19/08/2009,Q4_09,01/10/2009,31/12/2009,0.372
19/08/2009,Q1_10,01/01/2010,31/03/2010,0.454
19/08/2009,Q2_10,01/04/2010,30/06/2010,0.42
19/08/2009,Q3_10,01/07/2010,30/09/2010,0.412
19/08/2009,Q4_10,01/10/2010,31/12/2010,0.551
19/08/2009,Q1_11,01/01/2011,31/03/2011,0.625
19/08/2009,Q2_11,01/04/2011,30/06/2011,0.5245
19/08/2009,Q3_11,01/07/2011,30/09/2011,0.5105
19/08/2009,Q4_11,01/10/2011,31/12/2011,0.607
19/08/2009,Q1_12,01/01/2012,31/03/2012,0.687
19/08/2009,Q2_12,01/04/2012,30/06/2012,0.5735
19/08/2009,Q3_12,01/07/2012,30/09/2012,0.5565
19/08/2009,Q4_12,01/10/2012,31/12/2012,0.656
19/08/2009,Q1_13,01/01/2013,31/03/2013,0.74
19/08/2009,Q2_13,01/04/2013,30/06/2013,0.6295
19/08/2009,Q3_13,01/07/2013,30/09/2013,0.6115
19/08/2009,Q4_13,01/10/2013,31/12/2013,0.7025
19/08/2009,Q1_14,01/01/2014,31/03/2014,0.7875
19/08/2009,Q2_14,01/04/2014,30/06/2014,0.6505
19/08/2009,Q3_14,01/07/2014,30/09/2014,0.6315
19/08/2009,Q4_14,01/10/2014,31/12/2014,0.719
20/08/2009,Q4_09,01/10/2009,31/12/2009,0.36225
20/08/2009,Q1_10,01/01/2010,31/03/2010,0.44225
20/08/2009,Q2_10,01/04/2010,30/06/2010,0.409
20/08/2009,Q3_10,01/07/2010,30/09/2010,0.401
20/08/2009,Q4_10,01/10/2010,31/12/2010,0.543
20/08/2009,Q1_11,01/01/2011,31/03/2011,0.617
20/08/2009,Q2_11,01/04/2011,30/06/2011,0.522
20/08/2009,Q3_11,01/07/2011,30/09/2011,0.508
20/08/2009,Q4_11,01/10/2011,31/12/2011,0.6065
